id,smoking
159256,0.9288161018302307
159257,0.2710857760781912
159258,0.619544977239286
159259,0.0223563650404443
159260,1.0074392065923123
159261,1.378349729700401
159262,0.6789675158940036
159263,0.07089656438949532
159264,0.24863836161753158
159265,0.0175529435052705
159266,0.5390626625255726
159267,0.24273508717884096
159268,0.005983430674712955
159269,0.13184873287083704
159270,0.025376054174058138
159271,0.9882300126600542
159272,1.2783039195037835
159273,1.16598738428916
159274,0.061628133540484804
159275,0.3615937742739803
159276,0.5755277587114912
159277,1.304817668730489
159278,0.7653489955650449
159279,1.161416926151717
159280,0.0506319896556837
159281,1.29937656845759
159282,1.2580134637998535
159283,0.9660292151484656
159284,1.0220341546946776
159285,0.00430180775429066
159286,0.9597946674484613
159287,0.02537657531866989
159288,0.2199664193215503
159289,1.0505435316807719
159290,0.6834680462569398
159291,0.8361015968745977
159292,0.06768680350749001
159293,0.10406228585667647
159294,0.1955281714065095
159295,0.758161654811009
159296,1.0583398051747908
159297,0.0072028752543116204
159298,0.31269649517876835
159299,0.00394082347123434
159300,0.008823218681444731
159301,0.028466118408180276
159302,0.1524082498872276
159303,0.19510856602947865
159304,0.29611201130777426
159305,1.0912693957085635
159306,1.1505861364524594
159307,0.2780431434901581
159308,0.6242705187595597
159309,0.1118726239489095
159310,0.8596255645881203
159311,1.0321673875139665
159312,0.4690132237919512
159313,0.8492958169254913
159314,1.2403084470525851
159315,0.882692088147317
159316,0.016266376453625504
159317,0.900426613193965
159318,0.4097628050670196
159319,1.1176334286739726
159320,1.0421463988389807
159321,0.25107638668623433
159322,1.192475292743919
159323,0.7244055194810782
159324,0.6584392815633512
159325,0.6792438993743664
159326,1.1555894560174442
159327,1.0950174369882002
159328,0.7201971414914222
159329,0.5222623674866806
159330,0.01221927330321064
159331,1.1526193501078736
159332,0.016694153747915403
159333,0.005329502093583984
159334,0.5628382670608079
159335,0.14830140209457704
159336,0.7971468352388392
159337,1.2157674870136015
159338,0.7483639376254368
159339,1.324769754989567
159340,0.7384076310026012
159341,1.1609536050946239
159342,1.0297261598262348
159343,0.5609179120660035
159344,0.6087586724977025
159345,0.01023943167253277
159346,0.9125899569327773
159347,1.082089130774522
159348,1.187555568711428
159349,0.008543259806759866
159350,0.016799359163798263
159351,0.9532934486419604
159352,0.9752104508888829
159353,0.3789307045068563
159354,0.019273949440673347
159355,1.271813824385485
159356,1.156165239243336
159357,1.2232973454444802
159358,0.43152671985400537
159359,1.009618352907587
159360,0.06121402920691038
159361,1.1399658440628186
159362,0.024610358361500842
159363,1.1264865163173092
159364,1.0530662974416494
159365,1.1726472638954872
159366,0.00706616261066101
159367,0.8267586710623531
159368,0.7485416815575441
159369,1.1197306603061408
159370,0.4949712285028266
159371,0.6175824030221656
159372,0.30521527663047976
159373,1.1148571400640774
159374,0.8009795175827669
159375,1.3532886121618237
159376,1.1809527106910016
159377,0.002862850741214175
159378,1.0227902615912174
159379,0.6369207469486421
159380,0.12519510170268647
159381,0.06194933781325646
159382,0.6885061942288307
159383,0.017715998847895698
159384,0.8676315798844219
159385,0.11564430165234443
159386,0.8364187107436195
159387,1.3064365429251874
159388,0.8515039544937821
159389,0.002349484965064646
159390,1.000524897040305
159391,0.4283971707848388
159392,1.1675406925090606
159393,0.03098614557623122
159394,0.15600774789217065
159395,1.3176980255560602
159396,1.2811027785290028
159397,0.9781872462114884
159398,1.2867587896266226
159399,1.2295298520403704
159400,0.8159533933522769
159401,1.2090059493734497
159402,0.03206749366200774
159403,0.04878492821288069
159404,1.2773326696264993
159405,0.01296878090789514
159406,0.08135826844220369
159407,0.022211826228154215
159408,0.006100897108714473
159409,1.1091071926482017
159410,0.8710079613029846
159411,1.1990738767405802
159412,1.0970537109522085
159413,1.1940528358383682
159414,0.09803193551960987
159415,0.5377524164708967
159416,0.5555492181768389
159417,0.5678821803600602
159418,0.9600716860835414
159419,0.029116344476195318
159420,1.0046560249752527
159421,0.7434836579725302
159422,0.24563208069518744
159423,0.010016880923404472
159424,0.030213236362750473
159425,1.0317701839178794
159426,0.05650744102931038
159427,0.09793628621845304
